#bamPEFragmentSize
Size	Occurrences	Sample
568	2	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
569	1	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
572	2	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
573	2	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
574	1	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
576	2	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
577	2	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
578	1	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
580	1	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
581	2	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
588	2	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
590	1	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
602	1	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
781	1	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
